,Fecha,Cantidad,tend_anual,ciclo_anual,tend_cuatrimestral,ciclo_cuatrimestral,tend_mensual,ciclo_mensual
258,2010-09-17,17,11.80749969733147,5.192500302668535,11.20763834194906,5.792361658050936,11.18321226205135,5.816787737948646
259,2010-09-18,12,11.34288148744781,0.657118512552195,11.11129214859099,0.8887078514090145,11.16417270350373,0.8358272964962694
260,2010-09-19,8,10.56073524606077,-2.560735246060766,11.01798629513246,-3.017986295132465,11.14384220531153,-3.143842205311532
261,2010-09-20,9,10.05100365659608,-1.05100365659608,10.93180868982115,-1.931808689821153,11.12231693768002,-2.122316937680015
262,2010-09-21,8,9.993911763109752,-1.993911763109752,10.85496099947024,-2.854960999470237,11.09966881277273,-3.099668812772727
263,2010-09-22,10,10.40152402460241,-0.4015240246024128,10.78843751046177,-0.7884375104617725,11.07595336685092,-1.075953366850916
264,2010-09-23,11,10.96687901797714,0.03312098202285618,10.73144815855315,0.2685518414468504,11.0512022189782,-0.05120221897820088
265,2010-09-24,16,11.31877147620064,4.681228523799362,10.68271010605771,5.31728989394229,11.02543868610888,4.974561313891117
266,2010-09-25,10,11.09129548936324,-1.091295489363237,10.64110836018971,-0.6411083601897065,10.99868569011842,-0.9986856901184193
267,2010-09-26,8,10.66754171136319,-2.667541711363185,10.60885123434711,-2.608851234347112,10.97100453684302,-2.971004536843015
268,2010-09-27,14,10.2559935178006,3.744006482199405,10.58774634920278,3.41225365079722,10.94244882621077,3.057551173789227
269,2010-09-28,9,9.63832761045748,-0.6383276104574804,10.5779707934081,-1.577970793408102,10.91304923373207,-1.913049233732069
270,2010-09-29,5,9.195261728267756,-4.195261728267756,10.58183431414622,-5.581834314146215,10.88286002713313,-5.882860027133134
271,2010-09-30,11,9.205381192492144,1.794618807507856,10.60066042685437,0.39933957314563,10.85192071295783,0.1480792870421688
272,2010-10-01,10,9.276029447868524,0.7239705521314761,10.63228400052348,-0.6322840005234767,10.82022540531155,-0.8202254053115539
